 Cycle Period  Scenario      SoldDA      SoldRT
   639     10         6       13.16        0.00
   639     10         7       13.23       18.47
   639     10         8       16.90        0.00
   639     10         9       40.09        0.00
   639     10        10        6.39       23.87
   639     10        11       28.66        0.00
   639     10        12        0.00       30.26
   639     10        13        0.00       40.09
   639     10        14       20.40        7.13
   639     10        15        0.00        0.00
   639     11         1        7.95       16.26
   639     11         2        8.57       16.78
   639     11         3       31.04        0.00
   639     11         4        0.00       24.21
   639     11         5        2.94       22.41
   639     11         6       12.06       10.97
   639     11         7        0.00       25.35
   639     11         8        0.00       32.06
   639     11         9       26.66        7.91
   639     11        10       14.74        9.47
   639     11        11        0.00       22.95
   639     11        12       24.21        0.00
   639     11        13       25.64        8.92
   639     11        14       24.94        7.96
   639     11        15        0.00       39.39
   639     12         1       10.39        7.63
   639     12         2       10.21        8.71
   639     12         3       11.06       12.34
   639     12         4        0.00       18.02
   639     12         5       15.59        3.33
   639     12         6        7.85       23.85
   639     12         7       18.92        0.00
   639     12         8       24.34        0.00
   639     12         9       12.96       14.25
   639     12        10       16.52        1.50
   639     12        11        4.76       12.26
   639     12        12        7.79       10.23
   639     12        13        9.79       17.43
   639     12        14       19.88       11.83
   639     12        15        7.54       25.08
  1102      1         1        0.00        0.00
  1102      1         2        0.00        0.00
  1102      1         3        0.00        0.00
  1102      1         4        0.00        0.00
  1102      1         5        0.00        0.00
  1102      1         6        0.00        0.00
  1102      1         7        0.00        0.00
  1102      1         8        0.00        0.00
  1102      1         9        0.00        0.00
