 Cycle Period  Scenario      SoldDA      SoldRT
  1108      6        11        0.00        0.00
  1108      6        12        0.00        0.00
  1108      6        13        0.00        0.00
  1108      6        14        0.00        0.00
  1108      6        15        0.00        0.00
  1108      7         1        0.00        0.00
  1108      7         2        0.00        0.00
  1108      7         3        0.00        0.00
  1108      7         4        0.00        0.00
  1108      7         5        0.00        0.00
  1108      7         6        0.00        0.00
  1108      7         7        0.00        0.00
  1108      7         8        0.00        0.00
  1108      7         9        0.00        0.00
  1108      7        10        0.00        0.00
  1108      7        11        0.00        0.00
  1108      7        12        0.00        0.00
  1108      7        13        0.00        0.00
  1108      7        14        0.00        0.00
  1108      7        15        0.00        0.00
  1108      8         1        0.00        0.00
  1108      8         2        0.00       10.48
  1108      8         3        0.00        5.24
  1108      8         4        0.00        0.00
  1108      8         5        0.00        0.00
  1108      8         6        0.00       10.48
  1108      8         7        0.00       10.48
  1108      8         8        0.00        0.00
  1108      8         9        0.00       10.48
  1108      8        10        0.00        0.00
  1108      8        11        0.00        0.00
  1108      8        12        0.00        0.00
  1108      8        13        0.00        0.00
  1108      8        14        0.00       10.48
  1108      8        15        0.00        0.00
  1108      9         1       23.26       10.62
  1108      9         2       23.26        6.09
  1108      9         3       24.98        6.79
  1108      9         4       23.26        0.00
  1108      9         5       26.30        7.58
  1108      9         6       23.26        6.09
  1108      9         7       23.26        6.09
  1108      9         8       23.26        1.72
  1108      9         9       25.24        4.11
  1108      9        10       24.98        0.00
  1108      9        11       23.26        1.72
  1108      9        12       23.26        0.00
  1108      9        13       23.26        0.00
  1108      9        14       23.65        5.70
  1108      9        15       23.26        0.00
  1108     10         1        0.00       29.09
  1108     10         2        0.00       24.73
  1108     10         3        0.00       18.43
  1108     10         4        4.18       27.96
  1108     10         5       20.41        8.68
  1108     10         6       18.46        6.27
  1108     10         7       24.73        0.00
  1108     10         8        4.21       11.64
  1108     10         9        0.00       24.73
  1108     10        10        0.00       31.70
  1108     10        11        0.51       21.26
  1108     10        12       13.92        0.00
  1108     10        13        8.74       23.40
  1108     10        14        1.50       23.23
  1108     10        15       13.92       18.22
  1108     11         1        0.00       23.47
  1108     11         2        0.00       14.04
  1108     11         3        0.00       24.14
  1108     11         4       12.45       13.59
  1108     11         5       17.81        5.66
  1108     11         6       20.03        0.00
  1108     11         7       12.88        7.16
  1108     11         8       12.54       18.54
  1108     11         9        0.00       20.03
  1108     11        10        0.00       25.53
  1108     11        11        1.50       27.14
  1108     11        12       25.22        6.48
  1108     11        13       26.03        0.00
  1108     11        14        4.47       15.57
  1108     11        15       25.22        0.81
  1108     12         1        0.00       12.47
  1108     12         2        0.00       16.84
  1108     12         3        0.00       18.20
  1108     12         4        0.00       19.69
  1108     12         5        0.00       17.67
  1108     12         6        0.00       14.96
  1108     12         7        0.00       14.96
  1108     12         8        0.00       23.66
  1108     12         9        0.00       10.68
